timestep_time,vehicle_acceleration,vehicle_actualBatteryCapacity,vehicle_chargingStationId,vehicle_energyCharged,vehicle_energyChargedInTransit,vehicle_energyChargedStopped,vehicle_energyConsumed,vehicle_id,vehicle_lane,vehicle_maximumBatteryCapacity,vehicle_posOnLane,vehicle_speed,vehicle_timeStopped,vehicle_x,vehicle_y
179.00,0.0000,1706.7924,NULL,0.0000,0.0000,0.0000,0.0006,71,3_LaneMid_Up_1_0,10000.0000,76.3979,0.0000,10,-295.0500,-115.5521
179.00,0.0000,2353.7401,NULL,0.0000,0.0000,0.0000,0.0006,73,0_LaneL_1_1,10000.0000,82.8990,0.0000,24,-290.9490,201.6500
179.00,0.0000,1674.0365,NULL,0.0000,0.0000,0.0000,0.0006,74,2_LaneMid_Up_5_1,10000.0000,82.8990,0.0000,8,101.6500,-9.0510
179.00,0.0000,1092.2550,NULL,0.0000,0.0000,0.0000,0.0006,76,0_LaneL_3_0,10000.0000,82.8990,0.0000,28,-90.9490,204.9500
179.00,0.0000,1150.8201,NULL,0.0000,0.0000,0.0000,0.0006,77,1_LaneMid_Dn_5_0,10000.0000,82.8989,0.0000,43,95.0500,9.0511
179.00,0.0000,4016.2364,NULL,0.0000,0.0000,0.0000,0.0006,78,1_LaneMid_Up_2_0,10000.0000,82.8989,0.0000,33,-195.0500,90.9489
179.00,0.0000,1928.7220,NULL,0.0000,0.0000,0.0000,0.0006,79,2_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,53,-295.0500,-9.0510
179.00,0.0000,3456.3169,NULL,0.0000,0.0000,0.0000,0.0006,81,1_LaneMid_Dn_3_0,10000.0000,76.3979,0.0000,32,-104.9500,15.5521
179.00,0.0000,3946.6462,NULL,0.0000,0.0000,0.0000,0.0006,83,2_LaneMid_Dn_1_0,10000.0000,82.8989,0.0000,32,-304.9500,-90.9489
179.00,0.0000,3475.5582,NULL,0.0000,0.0000,0.0000,0.0006,84,1_LaneMid_Up_4_1,10000.0000,82.8990,0.0000,32,1.6500,90.9490
179.00,0.0000,2782.6973,NULL,0.0000,0.0000,0.0000,0.0006,85,2_LaneMid_Dn_1_1,10000.0000,82.8989,0.0000,24,-301.6500,-90.9489
179.00,0.0000,3507.7179,NULL,0.0000,0.0000,0.0000,0.0006,86,1_LaneMid_Up_4_1,10000.0000,76.3980,0.0000,30,1.6500,84.4480
179.00,0.0000,3954.0295,NULL,0.0000,0.0000,0.0000,0.0006,87,1_LaneMid_Dn_1_1,10000.0000,82.8990,0.0000,26,-301.6500,9.0510
179.00,0.0000,4007.4547,NULL,0.0000,0.0000,0.0000,0.0006,88,2_LaneMid_Up_3_1,10000.0000,82.8990,0.0000,33,-98.3500,-9.0510
179.00,0.0000,4009.3332,NULL,0.0000,0.0000,0.0000,0.0006,89,1_LaneMid_Up_3_0,10000.0000,82.8990,0.0000,32,-95.0500,90.9490
179.00,0.0000,1761.9828,NULL,0.0000,0.0000,0.0000,0.0006,90,1_LaneMid_Dn_4_1,10000.0000,76.3979,0.0000,10,-1.6500,15.5521
179.00,0.0000,2932.7887,NULL,0.0000,0.0000,0.0000,0.0006,91,0_LaneMid_Dn_4_1,10000.0000,82.8989,0.0000,19,-1.6500,109.0511
179.00,-3.6499,429.7176,NULL,0.0000,0.0000,0.0000,-1.5682,92,0_LaneMid_Up_5_1,10000.0000,82.4412,3.0411,0,101.6500,190.4912
179.00,0.0000,3542.5110,NULL,0.0000,0.0000,0.0000,0.0006,93,1_LaneMid_Up_4_1,10000.0000,69.8970,0.0000,28,1.6500,77.9470
179.00,1.3560,1759.8971,NULL,0.0000,0.0000,0.0000,24.7564,94,1_LaneMid_Dn_4_0,10000.0000,75.6273,3.5432,0,-4.9500,16.3227
179.00,-0.0369,1115.8013,NULL,0.0000,0.0000,0.0000,0.1659,95,2_LaneMid_Up_5_1,10000.0000,76.3948,0.0294,2,101.6500,-15.5552
179.00,0.0000,3472.7629,NULL,0.0000,0.0000,0.0000,0.0006,96,3_LaneMid_Up_3_0,10000.0000,82.8990,0.0000,34,-95.0500,-109.0510
179.00,0.0000,3363.5874,NULL,0.0000,0.0000,0.0000,0.0006,97,2_LaneMid_Up_4_1,10000.0000,82.8989,0.0000,30,1.6500,-9.0511
180.00,1.8557,2746.2507,NULL,0.0000,0.0000,0.0000,12.5909,100,:gneJ142_7_0,10000.0000,0.8547,1.8557,0,-307.1953,195.0500
180.00,2.1301,0.0000,NULL,0.0000,0.0000,0.0000,14.7964,12,:gneJ155_4_0,10000.0000,1.1291,2.1301,0,-293.0791,-295.0500
180.00,2.2810,1053.7195,NULL,0.0000,0.0000,0.0000,16.1511,21,:gneJ198_8_0,10000.0000,1.2799,2.2810,0,-194.8728,-6.7815
180.00,2.3503,3465.6889,NULL,0.0000,0.0000,0.0000,16.6304,26,:gneJ204_9_0,10000.0000,1.3492,2.3503,0,-295.0500,-106.7008
180.00,1.5332,2349.0482,NULL,0.0000,0.0000,0.0000,10.1411,31,:gneJ214_0_0,10000.0000,0.5321,1.5332,0,-105.0237,-192.4773
180.00,2.2706,1597.8408,NULL,0.0000,0.0000,0.0000,15.9596,34,:gneJ205_1_1,10000.0000,1.2695,2.2706,0,-201.6500,-93.2195
180.00,0.0000,2923.1788,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneMid_Dn_3_0,10000.0000,76.3979,0.0000,27,-104.9500,-84.4479
180.00,1.9941,2882.1017,NULL,0.0000,0.0000,0.0000,13.7650,38,:gneJ165_3_0,10000.0000,0.9931,1.9941,0,-1.5085,7.0665
180.00,0.0000,2811.1159,NULL,0.0000,0.0000,0.0000,0.0006,40,1_LaneMid_Up_4_0,10000.0000,76.3980,0.0000,24,4.9500,84.4480
180.00,0.0000,3459.2185,NULL,0.0000,0.0000,0.0000,0.0006,41,2_LaneMid_Dn_3_1,10000.0000,76.3979,0.0000,30,-101.6500,-84.4479
180.00,2.4738,3465.5834,NULL,0.0000,0.0000,0.0000,17.6841,42,:gneJ210_1_0,10000.0000,1.4728,2.4738,0,-4.9500,-93.4228
180.00,2.4465,2197.2672,NULL,0.0000,0.0000,0.0000,17.4496,43,:gneJ161_1_0,10000.0000,1.4455,2.4465,0,-304.9500,106.6045
180.00,1.5745,2743.2062,NULL,0.0000,0.0000,0.0000,10.4226,45,:gneJ158_0_1,10000.0000,0.5734,1.5745,0,-401.6500,-92.5234
180.00,1.3580,3409.1562,NULL,0.0000,0.0000,0.0000,8.8341,47,:gneJ164_8_0,10000.0000,0.3570,1.3580,0,4.9995,92.3040
180.00,2.2653,3325.0381,NULL,0.0000,0.0000,0.0000,16.0210,49,:gneJ209_11_0,10000.0000,1.2643,2.2653,0,-98.5301,-106.7979
180.00,0.0000,2231.2047,NULL,0.0000,0.0000,0.0000,0.0006,51,2_LaneMid_Dn_1_1,10000.0000,76.3979,0.0000,12,-301.6500,-84.4479
180.00,1.9225,1680.5163,NULL,0.0000,0.0000,0.0000,13.1191,52,:gneJ159_0_1,10000.0000,0.9214,1.9225,0,-401.6500,7.1286
180.00,0.0000,2267.0584,NULL,0.0000,0.0000,0.0000,0.0006,53,1_LaneMid_Dn_3_0,10000.0000,69.8969,0.0000,29,-104.9500,22.0531
180.00,0.0000,3393.1436,NULL,0.0000,0.0000,0.0000,0.0006,54,3_LaneMid_Up_3_1,10000.0000,76.3979,0.0000,21,-98.3500,-115.5521
180.00,1.6234,2196.6807,NULL,0.0000,0.0000,0.0000,10.8288,55,:gneJ174_0_0,10000.0000,0.6223,1.6234,0,-105.0361,7.4336
180.00,2.2876,3462.9510,NULL,0.0000,0.0000,0.0000,16.2077,57,:gneJ198_0_0,10000.0000,1.2866,2.2876,0,-205.1281,6.7749
180.00,1.3463,2205.1671,NULL,0.0000,0.0000,0.0000,8.7316,59,:gneJ205_1_0,10000.0000,0.3452,1.3463,0,-204.9500,-92.2952
180.00,1.7301,3471.3902,NULL,0.0000,0.0000,0.0000,11.6556,60,:gneJ209_0_0,10000.0000,0.7290,1.7301,0,-105.0509,-92.6720
180.00,0.0000,2413.9810,NULL,0.0000,0.0000,0.0000,0.0006,61,1_LaneMid_Dn_3_0,10000.0000,63.3959,0.0000,23,-104.9500,28.5541
180.00,1.6782,2776.1701,NULL,0.0000,0.0000,0.0000,11.2532,63,:gneJ143_2_0,10000.0000,0.6771,1.6782,0,-192.6206,201.5535
180.00,1.6182,1605.4192,NULL,0.0000,0.0000,0.0000,10.7536,64,:gneJ213_1_0,10000.0000,0.6171,1.6182,0,-204.9500,-192.5671
180.00,1.5434,3333.6854,NULL,0.0000,0.0000,0.0000,10.1886,65,:gneJ165_1_0,10000.0000,0.5424,1.5434,0,-4.9500,7.5076
180.00,2.0297,1593.3217,NULL,0.0000,0.0000,0.0000,13.9787,66,:gneJ210_9_0,10000.0000,1.0286,2.0297,0,4.9500,-107.0214
180.00,1.3557,1342.0182,NULL,0.0000,0.0000,0.0000,8.8000,68,:gneJ209_1_1,10000.0000,0.3546,1.3557,0,-101.6500,-92.3046
180.00,1.3391,1375.7098,NULL,0.0000,0.0000,0.0000,8.6794,69,:gneJ174_1_1,10000.0000,0.3380,1.3391,0,-101.6500,7.7120
180.00,2.2099,2816.4107,NULL,0.0000,0.0000,0.0000,15.4538,7,:gneJ210_1_1,10000.0000,1.2088,2.2099,0,-1.6500,-93.1588
180.00,1.7330,1732.5911,NULL,0.0000,0.0000,0.0000,11.6336,70,:gneJ159_0_0,10000.0000,0.7320,1.7330,0,-404.9500,7.3180
180.00,0.0000,1706.7919,NULL,0.0000,0.0000,0.0000,0.0006,71,3_LaneMid_Up_1_0,10000.0000,76.3979,0.0000,11,-295.0500,-115.5521
180.00,2.2698,2337.6805,NULL,0.0000,0.0000,0.0000,16.0596,73,:gneJ142_2_0,10000.0000,1.2688,2.2698,0,-293.2066,201.4692
180.00,1.6450,1663.0791,NULL,0.0000,0.0000,0.0000,10.9574,74,:gneJ148_3_1,10000.0000,0.6440,1.6450,0,101.6500,-7.4060
180.00,2.5657,1073.7754,NULL,0.0000,0.0000,0.0000,18.4796,76,:gneJ144_0_0,10000.0000,1.5647,2.5657,0,-93.5147,204.9500
180.00,2.5178,1132.7568,NULL,0.0000,0.0000,0.0000,18.0633,77,:gneJ148_1_0,10000.0000,1.5167,2.5178,0,95.0500,6.5333
180.00,1.5288,4006.1281,NULL,0.0000,0.0000,0.0000,10.1083,78,:gneJ162_8_0,10000.0000,0.5277,1.5288,0,-194.9769,92.4730
180.00,1.7516,1916.9445,NULL,0.0000,0.0000,0.0000,11.7775,79,:gneJ200_9_0,10000.0000,0.7506,1.7516,0,-295.0500,-7.2994
180.00,0.0000,3456.3164,NULL,0.0000,0.0000,0.0000,0.0006,81,1_LaneMid_Dn_3_0,10000.0000,76.3979,0.0000,33,-104.9500,15.5521
180.00,1.9191,3933.4907,NULL,0.0000,0.0000,0.0000,13.1555,83,:gneJ204_0_0,10000.0000,0.9180,1.9191,0,-305.0771,-92.8598
180.00,1.5152,3465.5521,NULL,0.0000,0.0000,0.0000,10.0061,84,:gneJ164_11_0,10000.0000,0.5142,1.5152,0,1.5767,92.4593
180.00,2.5686,2764.0443,NULL,0.0000,0.0000,0.0000,18.6530,85,:gneJ204_3_0,10000.0000,1.5675,2.5686,0,-301.4267,-93.5024
180.00,0.0000,3507.7173,NULL,0.0000,0.0000,0.0000,0.0006,86,1_LaneMid_Up_4_1,10000.0000,76.3980,0.0000,31,1.6500,84.4480
180.00,2.2499,3938.1394,NULL,0.0000,0.0000,0.0000,15.8900,87,:gneJ200_3_0,10000.0000,1.2489,2.2499,0,-301.4721,6.8132
180.00,1.8095,3995.1726,NULL,0.0000,0.0000,0.0000,12.2821,88,:gneJ174_11_0,10000.0000,0.8085,1.8095,0,-98.4652,-7.2493
180.00,2.2668,3993.4052,NULL,0.0000,0.0000,0.0000,15.9280,89,:gneJ163_9_0,10000.0000,1.2658,2.2668,0,-95.0500,93.2158
180.00,0.0000,1761.9822,NULL,0.0000,0.0000,0.0000,0.0006,90,1_LaneMid_Dn_4_1,10000.0000,76.3979,0.0000,11,-1.6500,15.5521
180.00,2.0987,2918.1644,NULL,0.0000,0.0000,0.0000,14.6242,91,:gneJ164_3_0,10000.0000,1.0977,2.0987,0,-1.4936,106.9629
180.00,1.9570,391.3166,NULL,0.0000,0.0000,0.0000,38.4010,92,:gneJ146_5_0,10000.0000,3.5392,4.9981,0,101.1467,195.4482
180.00,0.0000,3542.5104,NULL,0.0000,0.0000,0.0000,0.0006,93,1_LaneMid_Up_4_1,10000.0000,69.8970,0.0000,29,1.6500,77.9470
180.00,-2.9641,1761.6355,NULL,0.0000,0.0000,0.0000,-1.7384,94,1_LaneMid_Dn_4_0,10000.0000,76.2063,0.5791,0,-4.9500,15.7437
180.00,-0.0269,1115.7871,NULL,0.0000,0.0000,0.0000,0.0143,95,2_LaneMid_Up_5_1,10000.0000,76.3972,0.0025,3,101.6500,-15.5528
180.00,1.8416,3460.2832,NULL,0.0000,0.0000,0.0000,12.4796,96,:gneJ209_9_0,10000.0000,0.8405,1.8416,0,-95.0500,-107.2095
180.00,1.6386,3352.6785,NULL,0.0000,0.0000,0.0000,10.9089,97,:gneJ165_9_1,10000.0000,0.6376,1.6386,0,1.6500,-7.4124
181.00,1.6079,2721.4902,NULL,0.0000,0.0000,0.0000,24.7606,100,:gneJ142_7_0,10000.0000,4.3183,3.4636,0,-303.7317,195.0500
181.00,2.1513,1014.5588,NULL,0.0000,0.0000,0.0000,39.1606,21,2_LaneR_2_0,10000.0000,0.7122,4.4323,0,-191.2378,-4.9500
181.00,1.4998,3438.2823,NULL,0.0000,0.0000,0.0000,27.4066,26,:gneJ204_9_0,10000.0000,5.1993,3.8501,0,-295.0500,-102.8507
181.00,1.6983,2324.1712,NULL,0.0000,0.0000,0.0000,24.8770,31,:gneJ214_0_0,10000.0000,3.7636,3.2315,0,-106.8247,-194.8788
181.00,2.0916,1564.8244,NULL,0.0000,0.0000,0.0000,33.0164,34,:gneJ205_1_1,10000.0000,5.6317,4.3621,0,-201.6500,-97.5817
181.00,1.2453,2915.1761,NULL,0.0000,0.0000,0.0000,8.0027,35,2_LaneMid_Dn_3_0,10000.0000,77.6432,1.2453,0,-104.9500,-85.6932
181.00,1.8470,2853.1711,NULL,0.0000,0.0000,0.0000,28.9306,38,:gneJ165_3_0,10000.0000,4.8342,3.8411,0,-0.7569,3.3346
181.00,1.2440,2803.1225,NULL,0.0000,0.0000,0.0000,7.9934,40,1_LaneMid_Up_4_0,10000.0000,77.6420,1.2440,0,4.9500,85.6920
181.00,0.8096,3454.2224,NULL,0.0000,0.0000,0.0000,4.9961,41,2_LaneMid_Dn_3_1,10000.0000,77.2075,0.8096,0,-101.6500,-85.2575
181.00,1.5338,3436.8996,NULL,0.0000,0.0000,0.0000,28.6838,42,:gneJ210_1_0,10000.0000,5.4805,4.0076,0,-4.9500,-97.4305
181.00,2.0383,2163.3986,NULL,0.0000,0.0000,0.0000,33.8686,43,:gneJ161_1_0,10000.0000,5.9304,4.4848,0,-304.9500,102.1196
181.00,2.0508,2716.2853,NULL,0.0000,0.0000,0.0000,26.9209,45,:gneJ158_0_1,10000.0000,4.1987,3.6252,0,-401.6500,-96.1487
181.00,1.8019,3384.9268,NULL,0.0000,0.0000,0.0000,24.2294,47,:gneJ164_8_0,10000.0000,3.5169,3.1599,0,6.5939,94.8026
181.00,1.8408,3293.8032,NULL,0.0000,0.0000,0.0000,31.2349,49,:gneJ209_11_0,10000.0000,5.3704,4.1061,0,-99.5177,-102.8737
181.00,2.0443,2217.1074,NULL,0.0000,0.0000,0.0000,14.0972,51,2_LaneMid_Dn_1_1,10000.0000,78.4423,2.0443,0,-301.6500,-86.4923
181.00,1.3717,1657.5433,NULL,0.0000,0.0000,0.0000,22.9730,52,:gneJ159_0_1,10000.0000,4.2156,3.2941,0,-401.6500,3.8344
181.00,0.0000,2267.0579,NULL,0.0000,0.0000,0.0000,0.0006,53,1_LaneMid_Dn_3_0,10000.0000,69.8969,0.0000,30,-104.9500,22.0531
181.00,1.8641,3380.4868,NULL,0.0000,0.0000,0.0000,12.6568,54,3_LaneMid_Up_3_1,10000.0000,78.2620,1.8641,0,-98.3500,-113.6880
181.00,1.7489,2170.2734,NULL,0.0000,0.0000,0.0000,26.4073,55,:gneJ174_0_0,10000.0000,3.9946,3.3722,0,-107.0542,5.0891
181.00,1.3604,3434.0218,NULL,0.0000,0.0000,0.0000,28.9292,57,:gneJ198_0_0,10000.0000,4.9346,3.6480,0,-207.9852,4.9591
181.00,2.0969,2179.6497,NULL,0.0000,0.0000,0.0000,25.5174,59,:gneJ205_1_0,10000.0000,3.7885,3.4432,0,-204.9500,-95.7385
181.00,2.4593,3435.0031,NULL,0.0000,0.0000,0.0000,36.3871,60,:gneJ209_0_0,10000.0000,4.9183,4.1893,0,-107.9691,-95.0387
181.00,0.0000,2413.9805,NULL,0.0000,0.0000,0.0000,0.0006,61,1_LaneMid_Dn_3_0,10000.0000,63.3959,0.0000,24,-104.9500,28.5541
181.00,2.3002,2745.1451,NULL,0.0000,0.0000,0.0000,31.0250,63,:gneJ143_2_0,10000.0000,4.6555,3.9784,0,-196.5118,200.8483
181.00,1.8947,1579.6922,NULL,0.0000,0.0000,0.0000,25.7271,64,:gneJ213_1_0,10000.0000,4.1300,3.5129,0,-204.9500,-196.0800
181.00,1.8034,3309.4368,NULL,0.0000,0.0000,0.0000,24.2486,65,:gneJ165_1_0,10000.0000,3.8891,3.3468,0,-4.9500,4.1609
181.00,2.5164,1557.6848,NULL,0.0000,0.0000,0.0000,35.6369,66,:gneJ210_9_0,10000.0000,5.5747,4.5461,0,4.9500,-102.4753
181.00,1.9133,1318.1964,NULL,0.0000,0.0000,0.0000,23.8218,68,:gneJ209_1_1,10000.0000,3.6236,3.2690,0,-101.6500,-95.5736
181.00,2.0340,1350.8621,NULL,0.0000,0.0000,0.0000,24.8477,69,:gneJ174_1_1,10000.0000,3.7111,3.3731,0,-101.6500,4.3389
181.00,1.4112,2790.9409,NULL,0.0000,0.0000,0.0000,25.4698,7,:gneJ210_1_1,10000.0000,4.8299,3.6211,0,-1.6500,-96.7799
181.00,1.4619,1710.1556,NULL,0.0000,0.0000,0.0000,22.4354,70,:gneJ159_0_0,10000.0000,3.9269,3.1950,0,-404.9500,4.1231
181.00,1.9799,1693.2142,NULL,0.0000,0.0000,0.0000,13.5776,71,3_LaneMid_Up_1_0,10000.0000,78.3778,1.9799,0,-295.0500,-113.5722
181.00,1.8251,2306.5816,NULL,0.0000,0.0000,0.0000,31.0989,73,:gneJ142_2_0,10000.0000,5.3637,4.0949,0,-297.1206,200.4857
181.00,2.1126,1634.9620,NULL,0.0000,0.0000,0.0000,28.1172,74,:gneJ148_3_1,10000.0000,4.4016,3.7576,0,101.6500,-3.6484
181.00,2.3209,1035.7493,NULL,0.0000,0.0000,0.0000,38.0260,76,:gneJ144_0_0,10000.0000,6.4512,4.8866,0,-98.4012,204.9500
181.00,1.9473,1099.3121,NULL,0.0000,0.0000,0.0000,33.4447,77,:gneJ148_1_0,10000.0000,5.9818,4.4651,0,95.0500,2.0682
181.00,1.3878,3984.6287,NULL,0.0000,0.0000,0.0000,21.4994,78,:gneJ162_8_0,10000.0000,3.4443,2.9166,0,-193.4668,94.7646
181.00,1.8880,1890.2260,NULL,0.0000,0.0000,0.0000,26.7186,79,:gneJ200_9_0,10000.0000,4.3902,3.6396,0,-295.0500,-3.6598
181.00,1.1365,3449.0853,NULL,0.0000,0.0000,0.0000,7.2311,81,1_LaneMid_Dn_3_0,10000.0000,77.5344,1.1365,0,-104.9500,14.4156
181.00,2.1333,3899.0357,NULL,0.0000,0.0000,0.0000,34.4550,83,:gneJ204_0_0,10000.0000,4.9704,4.0524,0,-308.0207,-95.0459
181.00,2.5353,3433.4700,NULL,0.0000,0.0000,0.0000,32.0821,84,:gneJ164_11_0,10000.0000,4.5647,4.0505,0,0.8948,96.4337
181.00,0.7759,2741.7159,NULL,0.0000,0.0000,0.0000,22.3284,85,:gneJ204_3_0,10000.0000,4.9120,3.3445,0,-300.7170,-96.7322
181.00,1.4713,3498.0668,NULL,0.0000,0.0000,0.0000,9.6506,86,1_LaneMid_Up_4_1,10000.0000,77.8693,1.4713,0,1.6500,85.9193
181.00,2.1111,3903.9732,NULL,0.0000,0.0000,0.0000,34.1663,87,:gneJ200_3_0,10000.0000,5.6098,4.3610,0,-300.3597,2.6679
181.00,1.6195,3970.2166,NULL,0.0000,0.0000,0.0000,24.9561,88,:gneJ174_11_0,10000.0000,4.2375,3.4290,0,-98.9538,-3.8533
181.00,1.5308,3966.3076,NULL,0.0000,0.0000,0.0000,27.0976,89,:gneJ163_9_0,10000.0000,5.0634,3.7976,0,-95.0500,97.0134
181.00,1.4151,1752.7476,NULL,0.0000,0.0000,0.0000,9.2347,90,1_LaneMid_Dn_4_1,10000.0000,77.8130,1.4151,0,-1.6500,14.1370
181.00,1.3668,2893.4164,NULL,0.0000,0.0000,0.0000,24.7480,91,:gneJ164_3_0,10000.0000,4.5632,3.4655,0,-0.8956,103.5676
181.00,1.6739,336.3909,NULL,0.0000,0.0000,0.0000,54.9257,92,:gneJ146_8_0,10000.0000,4.7312,6.6719,0,97.1801,200.4472
181.00,0.0000,3542.5099,NULL,0.0000,0.0000,0.0000,0.0006,93,1_LaneMid_Up_4_1,10000.0000,69.8970,0.0000,30,1.6500,77.9470
181.00,0.7313,1753.3614,NULL,0.0000,0.0000,0.0000,8.2741,94,1_LaneMid_Dn_4_0,10000.0000,77.5166,1.3103,0,-4.9500,14.4334
181.00,1.3529,1106.9896,NULL,0.0000,0.0000,0.0000,8.7975,95,2_LaneMid_Up_5_1,10000.0000,77.7526,1.3553,0,101.6500,-14.1974
181.00,1.6418,3435.2985,NULL,0.0000,0.0000,0.0000,24.9847,96,:gneJ209_9_0,10000.0000,4.3240,3.4834,0,-95.0500,-103.7260
181.00,2.5292,3320.2973,NULL,0.0000,0.0000,0.0000,32.3812,97,:gneJ165_9_1,10000.0000,4.8054,4.1679,0,1.6500,-3.2446
182.00,2.4028,2674.8389,NULL,0.0000,0.0000,0.0000,46.6513,100,:gneJ142_7_0,10000.0000,10.1847,5.8664,0,-297.8653,195.0500
182.00,1.9202,962.5714,NULL,0.0000,0.0000,0.0000,51.9875,21,2_LaneR_2_0,10000.0000,7.0647,6.3525,0,-184.8853,-4.9500
182.00,1.7806,3396.2307,NULL,0.0000,0.0000,0.0000,42.0515,26,:gneJ204_9_0,10000.0000,10.8300,5.6307,0,-295.0500,-97.2200
182.00,1.9814,2278.0562,NULL,0.0000,0.0000,0.0000,46.1150,31,4_LaneL_2_0,10000.0000,3.9765,5.2129,0,-112.0265,-195.0500
182.00,2.5298,1508.7231,NULL,0.0000,0.0000,0.0000,56.1013,34,:gneJ205_1_1,10000.0000,12.5236,6.8919,0,-201.6500,-104.4736
182.00,2.3270,2888.2366,NULL,0.0000,0.0000,0.0000,26.9395,35,2_LaneMid_Dn_3_0,10000.0000,81.2155,3.5723,0,-104.9500,-89.2655
182.00,-2.7630,2853.9391,NULL,0.0000,0.0000,0.0000,-0.7680,38,:gneJ165_3_0,10000.0000,5.9122,1.0781,0,-0.2049,2.4079
182.00,1.6406,2782.7113,NULL,0.0000,0.0000,0.0000,20.4112,40,1_LaneMid_Up_4_0,10000.0000,80.5266,2.8846,0,4.9500,88.5766
182.00,1.8062,3435.6886,NULL,0.0000,0.0000,0.0000,18.5338,41,2_LaneMid_Dn_3_1,10000.0000,79.8234,2.6159,0,-101.6500,-87.8734
182.00,1.6512,3395.2252,NULL,0.0000,0.0000,0.0000,41.6744,42,:gneJ210_1_0,10000.0000,11.1393,5.6588,0,-4.9500,-103.0893
182.00,1.9981,2113.4963,NULL,0.0000,0.0000,0.0000,49.9023,43,:gneJ161_1_0,10000.0000,12.4133,6.4829,0,-304.9500,95.6367
182.00,2.5922,2665.8007,NULL,0.0000,0.0000,0.0000,50.4846,45,:gneJ158_0_1,10000.0000,10.4161,6.2175,0,-401.6500,-102.3661
182.00,2.2233,3335.8856,NULL,0.0000,0.0000,0.0000,49.0412,47,1_LaneR_4_0,10000.0000,3.9001,5.3832,0,11.9501,95.0500
182.00,-3.3073,3296.0046,NULL,0.0000,0.0000,0.0000,-2.2015,49,:gneJ209_11_0,10000.0000,6.1692,0.7988,0,-99.9267,-102.1870
182.00,2.2235,2184.5359,NULL,0.0000,0.0000,0.0000,32.5715,51,2_LaneMid_Dn_1_1,10000.0000,82.7101,4.2678,0,-301.6500,-90.7601
182.00,1.7402,1620.3130,NULL,0.0000,0.0000,0.0000,37.2303,52,:gneJ159_0_1,10000.0000,9.2499,5.0343,0,-401.6500,-1.1999
182.00,0.5829,2263.5383,NULL,0.0000,0.0000,0.0000,3.5196,53,1_LaneMid_Dn_3_0,10000.0000,70.4798,0.5829,0,-104.9500,21.4702
182.00,1.5660,3356.0719,NULL,0.0000,0.0000,0.0000,24.4150,54,3_LaneMid_Up_3_1,10000.0000,81.6920,3.4301,0,-98.3500,-110.2580
182.00,1.5760,2128.5535,NULL,0.0000,0.0000,0.0000,41.7199,55,2_LaneL_2_0,10000.0000,3.9428,4.9483,0,-111.9928,4.9500
182.00,1.6918,3390.0974,NULL,0.0000,0.0000,0.0000,43.9244,57,2_LaneL_1_0,10000.0000,5.2745,5.3399,0,-213.3245,4.9500
182.00,2.1086,2136.8278,NULL,0.0000,0.0000,0.0000,42.8219,59,:gneJ205_1_0,10000.0000,9.3403,5.5519,0,-204.9500,-101.2903
182.00,2.0853,3381.0029,NULL,0.0000,0.0000,0.0000,54.0001,60,3_LaneL_2_1,10000.0000,6.1930,6.2746,0,-114.2430,-98.3500
182.00,0.0000,2413.9799,NULL,0.0000,0.0000,0.0000,0.0006,61,1_LaneMid_Dn_3_0,10000.0000,63.3959,0.0000,25,-104.9500,28.5541
182.00,2.5006,2687.2926,NULL,0.0000,0.0000,0.0000,57.8525,63,:gneJ143_9_0,10000.0000,4.7244,6.4789,0,-200.9266,196.3805
182.00,2.4000,1532.6544,NULL,0.0000,0.0000,0.0000,47.0378,64,:gneJ213_1_0,10000.0000,10.0429,5.9129,0,-204.9500,-201.9929
182.00,1.5240,3274.2985,NULL,0.0000,0.0000,0.0000,35.1383,65,:gneJ165_1_0,10000.0000,8.7599,4.8708,0,-4.9500,-0.7099
182.00,2.1459,1505.2887,NULL,0.0000,0.0000,0.0000,52.3961,66,:gneJ210_9_0,10000.0000,12.2666,6.6919,0,4.9500,-95.7834
182.00,1.4881,1284.0490,NULL,0.0000,0.0000,0.0000,34.1474,68,:gneJ209_1_1,10000.0000,8.3807,4.7571,0,-101.6500,-100.3307
182.00,2.0010,1309.9186,NULL,0.0000,0.0000,0.0000,40.9435,69,:gneJ174_1_1,10000.0000,9.0852,5.3741,0,-101.6500,-1.0352
182.00,2.0024,2747.9747,NULL,0.0000,0.0000,0.0000,42.9662,7,:gneJ210_1_1,10000.0000,10.4534,5.6235,0,-1.6500,-102.4034
182.00,1.4063,1677.4750,NULL,0.0000,0.0000,0.0000,32.6806,70,:gneJ159_0_0,10000.0000,8.5282,4.6013,0,-404.9500,-0.4782
182.00,1.4467,1669.0939,NULL,0.0000,0.0000,0.0000,24.1203,71,3_LaneMid_Up_1_0,10000.0000,81.8044,3.4266,0,-295.0500,-110.1456
182.00,-3.0769,2308.0735,NULL,0.0000,0.0000,0.0000,-1.4919,73,:gneJ142_2_0,10000.0000,6.3817,1.0180,0,-297.9957,199.9645
182.00,1.4753,1597.3134,NULL,0.0000,0.0000,0.0000,37.6486,74,:gneJ148_3_1,10000.0000,9.6345,5.2329,0,101.6500,1.5845
